Model,Framework,Scenario,Problem,Runs,Successes
llama-v3p1-8b-instruct,react,onlinelearning,progressReportGeneration,10,0
llama-v3p1-8b-instruct,react,onlinelearning,quizRetakeLogic,10,6
llama-v3p1-8b-instruct,react,onlinelearning,quizScoring,10,0
llama-v3p1-8b-instruct,react,onlinelearning,sortCourses,10,7
llama-v3p1-8b-instruct,react,onlinelearning,trackOrder,10,0
llama-v3p1-8b-instruct,react,onlinelearning,trackPeerReviewProgress,10,0
llama-v3p1-8b-instruct,react,onlinelearning,trackTimeSpentOnCourse,10,0
llama-v3p1-8b-instruct,react,onlinelearning,unenrollFromCourse,10,2
llama-v3p1-8b-instruct,react,onlinelearning,userProgressExport,10,0
llama-v3p1-8b-instruct,react,onlinelearning,waitlistManagement,10,9
llama-v3p1-8b-instruct,react,onlinelearning,watchVideo,10,6
llama-v3p1-8b-instruct,react,onlinemarketplace,addToCart,10,1
llama-v3p1-8b-instruct,react,onlinemarketplace,applyDiscountCode,10,3
llama-v3p1-8b-instruct,react,onlinemarketplace,auctionCountdown,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,biddingOnProducts,10,8
llama-v3p1-8b-instruct,react,onlinemarketplace,bulkProductUpload,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,calculateShipping,10,9
llama-v3p1-8b-instruct,react,onlinemarketplace,cancelOrder,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,checkoutProcess,10,7
llama-v3p1-8b-instruct,react,onlinemarketplace,compareProducts,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,customerLoyaltyPoints,10,8
llama-v3p1-8b-instruct,react,onlinemarketplace,customerSupportTicketing,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,disputeResolution,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,filterProducts,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,leaveProductReview,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,orderConfirmation,10,9
llama-v3p1-8b-instruct,react,onlinemarketplace,placeOrder,10,9
llama-v3p1-8b-instruct,react,onlinemarketplace,productAvailabilityNotification,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,productDetails,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,productInventoryManagement,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,productListing,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,productRatings,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,productRecommendations,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,productVariantManagement,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,promotionManagement,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,rateProduct,10,2
llama-v3p1-8b-instruct,react,onlinemarketplace,refundProcessing,10,9
llama-v3p1-8b-instruct,react,onlinemarketplace,removeFromCart,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,removeFromWishList,10,1
llama-v3p1-8b-instruct,react,onlinemarketplace,reservePriceMetNotification,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,rma,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,salesReports,10,2
llama-v3p1-8b-instruct,react,onlinemarketplace,salesTaxCalculation,10,8
llama-v3p1-8b-instruct,react,onlinemarketplace,saveSearchCriteria,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,searchProducts,10,1
llama-v3p1-8b-instruct,react,onlinemarketplace,securePaymentProcessing,10,9
llama-v3p1-8b-instruct,react,onlinemarketplace,selectPaymentMethod,10,3
llama-v3p1-8b-instruct,react,onlinemarketplace,sellerDashboard,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,sellerRating,10,9
llama-v3p1-8b-instruct,react,onlinemarketplace,sortProducts,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,trackOrder,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,updateCartQuantity,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,userNotifications,10,2
llama-v3p1-8b-instruct,react,onlinemarketplace,viewBiddingHistory,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,viewCart,10,8
llama-v3p1-8b-instruct,react,onlinemarketplace,viewOrderHistory,10,9
llama-v3p1-8b-instruct,react,onlinemarketplace,viewProductReviews,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,viewSellerRatings,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,viewWishList,10,9
llama-v3p1-8b-instruct,react,onlinemarketplace,winningBidNotification,10,0
llama-v3p1-8b-instruct,react,onlinemarketplace,wishListManagement,10,9
llama-v3p1-8b-instruct,react,personalfinance,addIncomeSource,10,0
llama-v3p1-8b-instruct,react,personalfinance,addNewExpense,10,0
llama-v3p1-8b-instruct,react,personalfinance,addRecurringExpense,10,1
llama-v3p1-8b-instruct,react,personalfinance,addRecurringIncome,10,0
llama-v3p1-8b-instruct,react,personalfinance,assignTagstoExpenses,10,0
llama-v3p1-8b-instruct,react,personalfinance,calculateExpense,10,0
llama-v3p1-8b-instruct,react,personalfinance,calculateExpensePerCategory,10,0
llama-v3p1-8b-instruct,react,personalfinance,calculateIncomeSaving,10,0
llama-v3p1-8b-instruct,react,personalfinance,calculateNetBalance,10,0
llama-v3p1-8b-instruct,react,personalfinance,calculateRemainingAmount,10,0
llama-v3p1-8b-instruct,react,personalfinance,calculateTotalExpenses,10,8
llama-v3p1-8b-instruct,react,personalfinance,calculateTotalIncome,10,0
llama-v3p1-8b-instruct,react,personalfinance,categorizeExpenses,10,9
llama-v3p1-8b-instruct,react,personalfinance,categorizeIcomeSource,10,0
llama-v3p1-8b-instruct,react,personalfinance,compareIncomeAgainstGoal,10,8
llama-v3p1-8b-instruct,react,personalfinance,deleteExpense,10,0
llama-v3p1-8b-instruct,react,personalfinance,deleteFinancialGoal,10,0
llama-v3p1-8b-instruct,react,personalfinance,deleteIncomeSource,10,0
llama-v3p1-8b-instruct,react,personalfinance,deleteMonthlyBudget,10,0
llama-v3p1-8b-instruct,react,personalfinance,deleteRecurringExpense,10,0
llama-v3p1-8b-instruct,react,personalfinance,deleteRecurringIncome,10,0
llama-v3p1-8b-instruct,react,personalfinance,editExistingExpense,10,0
llama-v3p1-8b-instruct,react,personalfinance,editFinancialGoal,10,0
llama-v3p1-8b-instruct,react,personalfinance,editIncomeSource,10,0
llama-v3p1-8b-instruct,react,personalfinance,editMonthlyBudget,10,5
llama-v3p1-8b-instruct,react,personalfinance,editRecurringExpense,10,0
llama-v3p1-8b-instruct,react,personalfinance,editRecurringIncome,10,0
llama-v3p1-8b-instruct,react,personalfinance,expenseBudgetComparison,10,0
llama-v3p1-8b-instruct,react,personalfinance,expenseImport,10,3
llama-v3p1-8b-instruct,react,personalfinance,expenseReport,10,0
llama-v3p1-8b-instruct,react,personalfinance,expenseSummary,10,1
llama-v3p1-8b-instruct,react,personalfinance,expenseTracking,10,4
llama-v3p1-8b-instruct,react,personalfinance,exportExpenses,10,2
llama-v3p1-8b-instruct,react,personalfinance,exportIncome,10,1
llama-v3p1-8b-instruct,react,personalfinance,incomeReport,10,1
llama-v3p1-8b-instruct,react,personalfinance,incomeSummary,10,0
llama-v3p1-8b-instruct,react,personalfinance,mergeExpenses,10,0
llama-v3p1-8b-instruct,react,personalfinance,netBalanceReport,10,2
llama-v3p1-8b-instruct,react,personalfinance,netBalanceSummary,10,4
llama-v3p1-8b-instruct,react,personalfinance,overBudgetNotification,10,0
llama-v3p1-8b-instruct,react,personalfinance,overExpenseNotification,10,9
llama-v3p1-8b-instruct,react,personalfinance,predictFutureExpenses,10,9
llama-v3p1-8b-instruct,react,personalfinance,predictFutureIncome,10,0
llama-v3p1-8b-instruct,react,personalfinance,setFinancialGoal,10,4
llama-v3p1-8b-instruct,react,personalfinance,setMonthlyBudget,10,10
llama-v3p1-8b-instruct,react,personalfinance,setSavingsTarget,10,5
llama-v3p1-8b-instruct,react,personalfinance,splitExpense,10,2
llama-v3p1-8b-instruct,react,personalfinance,tagIncomeSources,10,3
llama-v3p1-8b-instruct,react,personalfinance,trackFinancialGoal,10,0
llama-v3p1-8b-instruct,react,personalfinance,trackIncomeByPaymentMethod,10,9
llama-v3p1-8b-instruct,react,petcare,addAllergies,10,0
llama-v3p1-8b-instruct,react,petcare,addHealthCheckup,10,1
llama-v3p1-8b-instruct,react,petcare,addHealthNotes,10,0
llama-v3p1-8b-instruct,react,petcare,addPetMilestones,10,0
llama-v3p1-8b-instruct,react,petcare,addPetProfile,10,4
llama-v3p1-8b-instruct,react,petcare,addVaccinationRecord,10,0
llama-v3p1-8b-instruct,react,petcare,addVetContactInformation,10,0
llama-v3p1-8b-instruct,react,petcare,commentOnUpdates,10,7
llama-v3p1-8b-instruct,react,petcare,deleteActivityLog,10,0
llama-v3p1-8b-instruct,react,petcare,deleteAllergies,10,1
llama-v3p1-8b-instruct,react,petcare,deleteAppointmentReminder,10,0
llama-v3p1-8b-instruct,react,petcare,deleteCustomReminders,10,0
llama-v3p1-8b-instruct,react,petcare,deleteHealthNotes,10,0
llama-v3p1-8b-instruct,react,petcare,deleteMedicationReminder,10,0
llama-v3p1-8b-instruct,react,petcare,deletePetMilestones,10,0
llama-v3p1-8b-instruct,react,petcare,deletePetProfile,10,0
llama-v3p1-8b-instruct,react,petcare,deleteTrainingSessionLog,10,0
llama-v3p1-8b-instruct,react,petcare,deleteVaccinationRecord,10,1
llama-v3p1-8b-instruct,react,petcare,editActivityLog,10,0
llama-v3p1-8b-instruct,react,petcare,editAllergies,10,2
llama-v3p1-8b-instruct,react,petcare,editAppointmentReminder,10,0
llama-v3p1-8b-instruct,react,petcare,editCustomReminders,10,0
llama-v3p1-8b-instruct,react,petcare,editHealthCheckup,10,0
llama-v3p1-8b-instruct,react,petcare,editHealthNotes,10,5
llama-v3p1-8b-instruct,react,petcare,editMedicationReminder,10,0
llama-v3p1-8b-instruct,react,petcare,editPetMilestones,10,0
llama-v3p1-8b-instruct,react,petcare,editPetProfile,10,2
llama-v3p1-8b-instruct,react,petcare,editTrainingSessionLog,10,0
llama-v3p1-8b-instruct,react,petcare,editVaccinationRecord,10,0
llama-v3p1-8b-instruct,react,petcare,filterActivitiesByType,10,0
llama-v3p1-8b-instruct,react,petcare,followAUser,10,9
llama-v3p1-8b-instruct,react,petcare,generateHealthReport,10,6
llama-v3p1-8b-instruct,react,petcare,likeCommunityUpdates,10,4
llama-v3p1-8b-instruct,react,petcare,logDailyActivity,10,9
llama-v3p1-8b-instruct,react,petcare,logTrainingSessions,10,9
llama-v3p1-8b-instruct,react,petcare,logVaccinationRecord,10,0
llama-v3p1-8b-instruct,react,petcare,reportAPost,10,4
llama-v3p1-8b-instruct,react,petcare,searchActivityLogs,10,0
llama-v3p1-8b-instruct,react,petcare,setAppointmentReminder,10,0
llama-v3p1-8b-instruct,react,petcare,setCustomReminders,10,0
llama-v3p1-8b-instruct,react,petcare,setMedicationReminder,10,4
llama-v3p1-8b-instruct,react,petcare,shareUpdates,10,1
llama-v3p1-8b-instruct,react,petcare,trackHealthMetrics,10,0
llama-v3p1-8b-instruct,react,petcare,trackSymptoms,10,0
llama-v3p1-8b-instruct,react,petcare,viewActivitySummary,10,1
llama-v3p1-8b-instruct,react,petcare,viewCommunityUpdates,10,9
llama-v3p1-8b-instruct,react,petcare,viewPetMilestones,10,9
llama-v3p1-8b-instruct,react,petcare,viewSymptomsLog,10,9
llama-v3p1-8b-instruct,react,petcare,viewTrainingSessions,10,0
llama-v3p1-8b-instruct,react,petcare,viewUpcomingReminders,10,5
llama-v3p1-8b-instruct,react,photogallery,activityFeed,10,0
llama-v3p1-8b-instruct,react,photogallery,addPhotoToAlbum,10,0
llama-v3p1-8b-instruct,react,photogallery,albumSorting,10,1
llama-v3p1-8b-instruct,react,photogallery,albumVisibility,10,9
llama-v3p1-8b-instruct,react,photogallery,batchDeletePhotos,10,0
llama-v3p1-8b-instruct,react,photogallery,batchTagPhotos,10,0
llama-v3p1-8b-instruct,react,photogallery,batchUploadPhotos,10,9
llama-v3p1-8b-instruct,react,photogallery,commentOnPhoto,10,0
llama-v3p1-8b-instruct,react,photogallery,createAlbum,10,0
llama-v3p1-8b-instruct,react,photogallery,deleteAlbum,10,0
llama-v3p1-8b-instruct,react,photogallery,deleteComment,10,0
llama-v3p1-8b-instruct,react,photogallery,deletePhoto,10,0
llama-v3p1-8b-instruct,react,photogallery,downloadAlbum,10,9
llama-v3p1-8b-instruct,react,photogallery,downloadPhoto,10,0
llama-v3p1-8b-instruct,react,photogallery,duplicatePhotoDetection,10,0
llama-v3p1-8b-instruct,react,photogallery,editComment,10,0
llama-v3p1-8b-instruct,react,photogallery,editPhotoDetails,10,0
llama-v3p1-8b-instruct,react,photogallery,favoritePhoto,10,8
llama-v3p1-8b-instruct,react,photogallery,filterPhotosByAlbum,10,1
llama-v3p1-8b-instruct,react,photogallery,likePhoto,10,9
llama-v3p1-8b-instruct,react,photogallery,notificationSystem,10,0
llama-v3p1-8b-instruct,react,photogallery,photoEditingAdjustments,10,9
llama-v3p1-8b-instruct,react,photogallery,photoEditingCrop,10,1
llama-v3p1-8b-instruct,react,photogallery,photoEditingRotate,10,4
llama-v3p1-8b-instruct,react,photogallery,photoGeotagging,10,9
llama-v3p1-8b-instruct,react,photogallery,photoMetadataExtraction,10,1
llama-v3p1-8b-instruct,react,photogallery,photoResolutionSettings,10,1
llama-v3p1-8b-instruct,react,photogallery,photoTagging,10,0
llama-v3p1-8b-instruct,react,photogallery,photoUploadLimit,10,0
llama-v3p1-8b-instruct,react,photogallery,photoVisibility,10,10
llama-v3p1-8b-instruct,react,photogallery,removePhotoFromAlbum,10,0
llama-v3p1-8b-instruct,react,photogallery,renameAlbum,10,0
llama-v3p1-8b-instruct,react,photogallery,revokeShare,10,9
llama-v3p1-8b-instruct,react,photogallery,searchPhotosByDate,10,6
llama-v3p1-8b-instruct,react,photogallery,searchPhotosByLocation,10,5
llama-v3p1-8b-instruct,react,photogallery,searchPhotosByTag,10,7
llama-v3p1-8b-instruct,react,photogallery,shareAlbum,10,9
llama-v3p1-8b-instruct,react,photogallery,sharePhoto,10,9
llama-v3p1-8b-instruct,react,photogallery,slideshowView,10,1
llama-v3p1-8b-instruct,react,photogallery,sortPhotosByDate,10,0
llama-v3p1-8b-instruct,react,photogallery,sortPhotosByName,10,0
llama-v3p1-8b-instruct,react,photogallery,sortPhotosByTag,10,0
llama-v3p1-8b-instruct,react,photogallery,tagRemoval,10,0
llama-v3p1-8b-instruct,react,photogallery,unfavoritePhoto,10,0
llama-v3p1-8b-instruct,react,photogallery,unlikePhoto,10,2
llama-v3p1-8b-instruct,react,photogallery,uploadPhoto,10,9
llama-v3p1-8b-instruct,react,photogallery,viewAlbumPhotos,10,7
llama-v3p1-8b-instruct,react,photogallery,viewComments,10,0
llama-v3p1-8b-instruct,react,photogallery,viewFavoritePhotos,10,0
llama-v3p1-8b-instruct,react,photogallery,viewPhotoDetails,10,0
llama-v3p1-8b-instruct,react,realestate,addPropertyToListings,10,0
llama-v3p1-8b-instruct,react,realestate,calculateMortgagePayments,10,7
llama-v3p1-8b-instruct,react,realestate,calculatePropertyValue,10,0
llama-v3p1-8b-instruct,react,realestate,compareProperties,10,2
llama-v3p1-8b-instruct,react,realestate,contactAgentForViewing,10,9
llama-v3p1-8b-instruct,react,realestate,contactPropertyOwner,10,10
llama-v3p1-8b-instruct,react,realestate,deletePropertyFromListings,10,5
llama-v3p1-8b-instruct,react,realestate,deletePropertyImages,10,0
llama-v3p1-8b-instruct,react,realestate,displayCrimeRates,10,0
llama-v3p1-8b-instruct,react,realestate,displayNearbyPublicTransport,10,0
llama-v3p1-8b-instruct,react,realestate,displayNearbySchools,10,0
llama-v3p1-8b-instruct,react,realestate,displayPropertyInvestmentPotential,10,0
llama-v3p1-8b-instruct,react,realestate,displayPropertyTaxInformation,10,0
llama-v3p1-8b-instruct,react,realestate,displayPropertyUtilitiesInformation,10,0
llama-v3p1-8b-instruct,react,realestate,displayWalkabilityScore,10,8
llama-v3p1-8b-instruct,react,realestate,editPropertyDetails,10,0
llama-v3p1-8b-instruct,react,realestate,filterByAmenities,10,0
llama-v3p1-8b-instruct,react,realestate,filterByFurnished,10,0
llama-v3p1-8b-instruct,react,realestate,filterByHOAFees,10,0
llama-v3p1-8b-instruct,react,realestate,filterByOpenHouses,10,0
llama-v3p1-8b-instruct,react,realestate,filterByPetFriendly,10,0
llama-v3p1-8b-instruct,react,realestate,filterByPropertyFeatures,10,0
llama-v3p1-8b-instruct,react,realestate,filterByPropertyStatus,10,0
llama-v3p1-8b-instruct,react,realestate,filterBySquareFootage,10,0
llama-v3p1-8b-instruct,react,realestate,filterByYearBuilt,10,0
llama-v3p1-8b-instruct,react,realestate,mapIntegration,10,0
llama-v3p1-8b-instruct,react,realestate,paginationOfSearchResults,10,0
llama-v3p1-8b-instruct,react,realestate,propertyImageGallery,10,1
llama-v3p1-8b-instruct,react,realestate,propertyPriceHistory,10,0
llama-v3p1-8b-instruct,react,realestate,receivePropertyAlerts,10,0
llama-v3p1-8b-instruct,react,realestate,removeFavoriteProperties,10,0
llama-v3p1-8b-instruct,react,realestate,retrieveSavedSearches,10,0
llama-v3p1-8b-instruct,react,realestate,saveFavoriteProperties,10,7
llama-v3p1-8b-instruct,react,realestate,saveSearchCriteria,10,7
llama-v3p1-8b-instruct,react,realestate,searchByLocation,10,0
llama-v3p1-8b-instruct,react,realestate,searchByMlsNumber,10,0
llama-v3p1-8b-instruct,react,realestate,searchByNumberOfBathrooms,10,0
llama-v3p1-8b-instruct,react,realestate,searchByNumberOfBedrooms,10,0
llama-v3p1-8b-instruct,react,realestate,searchByPriceRange,10,0
llama-v3p1-8b-instruct,react,realestate,searchByPropertyOwner,10,2
llama-v3p1-8b-instruct,react,realestate,searchByPropertyType,10,0
llama-v3p1-8b-instruct,react,realestate,sharePropertyListings,10,9
llama-v3p1-8b-instruct,react,realestate,sortByDateListed,10,0
llama-v3p1-8b-instruct,react,realestate,sortByPrice,10,0
llama-v3p1-8b-instruct,react,realestate,updatePropertyImages,10,0
llama-v3p1-8b-instruct,react,realestate,uploadPropertyImages,10,0
llama-v3p1-8b-instruct,react,realestate,viewContactFormStatus,10,8
llama-v3p1-8b-instruct,react,realestate,viewOpenHouseSchedule,10,8
llama-v3p1-8b-instruct,react,realestate,viewPropertyDetails,10,6
llama-v3p1-8b-instruct,react,realestate,viewSimilarProperties,10,0
llama-v3p1-8b-instruct,react,recipesharing,addCookingTip,10,0
llama-v3p1-8b-instruct,react,recipesharing,addIngredientSubstitution,10,0
llama-v3p1-8b-instruct,react,recipesharing,addRecipe,10,0
llama-v3p1-8b-instruct,react,recipesharing,addRecipeToFavorites,10,7
llama-v3p1-8b-instruct,react,recipesharing,bookmarkRecipeSection,10,1
llama-v3p1-8b-instruct,react,recipesharing,CalculateRecipeRatings,10,9
llama-v3p1-8b-instruct,react,recipesharing,commentOnRecipe,10,9
llama-v3p1-8b-instruct,react,recipesharing,deleteIngredientSubstitution,10,0
llama-v3p1-8b-instruct,react,recipesharing,deleteRecipe,10,0
llama-v3p1-8b-instruct,react,recipesharing,deleteRecipeComment,10,2
llama-v3p1-8b-instruct,react,recipesharing,deleteRecipeImage,10,0
llama-v3p1-8b-instruct,react,recipesharing,deleteRecipeRating,10,3
llama-v3p1-8b-instruct,react,recipesharing,editCookingTip,10,0
llama-v3p1-8b-instruct,react,recipesharing,editIngredientSubstitution,10,0
llama-v3p1-8b-instruct,react,recipesharing,editRecipe,10,0
llama-v3p1-8b-instruct,react,recipesharing,editRecipeComment,10,7
llama-v3p1-8b-instruct,react,recipesharing,editRecipeRating,10,8
llama-v3p1-8b-instruct,react,recipesharing,editShoppingList,10,8
llama-v3p1-8b-instruct,react,recipesharing,filterRecipesByCuisine,10,8
llama-v3p1-8b-instruct,react,recipesharing,filterRecipesByDietaryPreferences,10,8
llama-v3p1-8b-instruct,react,recipesharing,filterRecipesByIngredient,10,4
llama-v3p1-8b-instruct,react,recipesharing,filterRecipesByPreparationTime,10,8
llama-v3p1-8b-instruct,react,recipesharing,followUser,10,9
llama-v3p1-8b-instruct,react,recipesharing,generateShoppingList,10,8
llama-v3p1-8b-instruct,react,recipesharing,likeComment,10,4
llama-v3p1-8b-instruct,react,recipesharing,ListFollowedUsers,10,7
llama-v3p1-8b-instruct,react,recipesharing,listFollowedUsersRecipes,10,5
llama-v3p1-8b-instruct,react,recipesharing,listSavedRecipes,10,2
llama-v3p1-8b-instruct,react,recipesharing,listUsersRecipes,10,7
llama-v3p1-8b-instruct,react,recipesharing,printRecipe,10,0
llama-v3p1-8b-instruct,react,recipesharing,rateRecipe,10,9
llama-v3p1-8b-instruct,react,recipesharing,removeRecipeFromFavorites,10,0
llama-v3p1-8b-instruct,react,recipesharing,removeSavedRecipe,10,0
llama-v3p1-8b-instruct,react,recipesharing,reportComment,10,0
llama-v3p1-8b-instruct,react,recipesharing,reportRecipe,10,0
llama-v3p1-8b-instruct,react,recipesharing,saveRecipe,10,6
llama-v3p1-8b-instruct,react,recipesharing,saveShoppingList,10,0
llama-v3p1-8b-instruct,react,recipesharing,searchByCookingTimeRange,10,8
llama-v3p1-8b-instruct,react,recipesharing,searchRecipes,10,0
llama-v3p1-8b-instruct,react,recipesharing,shareRecipeLink,10,0
llama-v3p1-8b-instruct,react,recipesharing,sortRecipesByMostRecent,10,0
llama-v3p1-8b-instruct,react,recipesharing,sortRecipesByPopularity,10,0
llama-v3p1-8b-instruct,react,recipesharing,sortRecipesByRating,10,0
llama-v3p1-8b-instruct,react,recipesharing,unfollowUser,10,5
llama-v3p1-8b-instruct,react,recipesharing,unlikeComment,10,1
llama-v3p1-8b-instruct,react,recipesharing,uploadRecipeImage,10,0
llama-v3p1-8b-instruct,react,recipesharing,validateRecipeFields,10,0
llama-v3p1-8b-instruct,react,recipesharing,viewCookingInstructions,10,0
llama-v3p1-8b-instruct,react,recipesharing,viewIngredientList,10,0
llama-v3p1-8b-instruct,react,recipesharing,viewRecipeDetails,10,0
llama-v3p1-8b-instruct,react,socialmedia,commentingOnPosts,10,9
llama-v3p1-8b-instruct,react,socialmedia,commentReplies,10,7
llama-v3p1-8b-instruct,react,socialmedia,contentArchiving,10,0
llama-v3p1-8b-instruct,react,socialmedia,contentFiltering,10,0
llama-v3p1-8b-instruct,react,socialmedia,contentRestoration,10,0
llama-v3p1-8b-instruct,react,socialmedia,contentSearch,10,0
llama-v3p1-8b-instruct,react,socialmedia,coverPhotoUpdate,10,0
llama-v3p1-8b-instruct,react,socialmedia,deletingComments,10,0
llama-v3p1-8b-instruct,react,socialmedia,editingComments,10,5
llama-v3p1-8b-instruct,react,socialmedia,feedCustomization,10,2
llama-v3p1-8b-instruct,react,socialmedia,feedManagement,10,0
llama-v3p1-8b-instruct,react,socialmedia,feedNotificationSettings,10,0
llama-v3p1-8b-instruct,react,socialmedia,feedPostOrdering,10,0
llama-v3p1-8b-instruct,react,socialmedia,feedRefresh,10,0
llama-v3p1-8b-instruct,react,socialmedia,followingUsers,10,9
llama-v3p1-8b-instruct,react,socialmedia,likingPosts,10,0
llama-v3p1-8b-instruct,react,socialmedia,notificationForComments,10,9
llama-v3p1-8b-instruct,react,socialmedia,notificationForLikes,10,9
llama-v3p1-8b-instruct,react,socialmedia,notificationForNewFollowers,10,0
llama-v3p1-8b-instruct,react,socialmedia,notificationForNewMessages,10,4
llama-v3p1-8b-instruct,react,socialmedia,notificationForPostPins,10,9
llama-v3p1-8b-instruct,react,socialmedia,notificationForPostShares,10,6
llama-v3p1-8b-instruct,react,socialmedia,notificationForProfileUpdates,10,0
llama-v3p1-8b-instruct,react,socialmedia,notificationSettingsUpdate,10,9
llama-v3p1-8b-instruct,react,socialmedia,postCreation,10,2
llama-v3p1-8b-instruct,react,socialmedia,postDeletion,10,0
llama-v3p1-8b-instruct,react,socialmedia,postDraftDeletion,10,0
llama-v3p1-8b-instruct,react,socialmedia,postDraftEditing,10,0
llama-v3p1-8b-instruct,react,socialmedia,postDraftSaving,10,0
llama-v3p1-8b-instruct,react,socialmedia,postEditing,10,0
llama-v3p1-8b-instruct,react,socialmedia,postPinning,10,0
llama-v3p1-8b-instruct,react,socialmedia,postSharing,10,2
llama-v3p1-8b-instruct,react,socialmedia,postUnpinning,10,0
llama-v3p1-8b-instruct,react,socialmedia,postVisibility,10,0
llama-v3p1-8b-instruct,react,socialmedia,privacySettingsUpdate,10,8
llama-v3p1-8b-instruct,react,socialmedia,profileCreation,10,0
llama-v3p1-8b-instruct,react,socialmedia,profileDeletion,10,0
llama-v3p1-8b-instruct,react,socialmedia,profileEditing,10,8
llama-v3p1-8b-instruct,react,socialmedia,profilePictureUpdate,10,0
llama-v3p1-8b-instruct,react,socialmedia,profileViewing,10,0
llama-v3p1-8b-instruct,react,socialmedia,profileViewingRestrictions,10,0
llama-v3p1-8b-instruct,react,socialmedia,taggingUsersInComments,10,9
llama-v3p1-8b-instruct,react,socialmedia,taggingUsersInPosts,10,9
llama-v3p1-8b-instruct,react,socialmedia,uerActivityLogging,10,0
llama-v3p1-8b-instruct,react,socialmedia,unfollowingUsers,10,2
llama-v3p1-8b-instruct,react,socialmedia,unlikingPosts,10,0
llama-v3p1-8b-instruct,react,socialmedia,userBlocking,10,0
llama-v3p1-8b-instruct,react,socialmedia,userMentionNotification,10,2
llama-v3p1-8b-instruct,react,socialmedia,userMentionNotificationForComments,10,8
llama-v3p1-8b-instruct,react,socialmedia,userUnblocking,10,0
llama-v3p1-8b-instruct,react,taskmanagement,addCommentToTask,10,7
llama-v3p1-8b-instruct,react,taskmanagement,approveOrRejectTaskReview,10,4
llama-v3p1-8b-instruct,react,taskmanagement,assignTaskToProject,10,4
llama-v3p1-8b-instruct,react,taskmanagement,assignTaskToUser,10,2
llama-v3p1-8b-instruct,react,taskmanagement,attachFileToTask,10,0
llama-v3p1-8b-instruct,react,taskmanagement,changeAssignedUser,10,9
llama-v3p1-8b-instruct,react,taskmanagement,changeTaskDeadline,10,0
llama-v3p1-8b-instruct,react,taskmanagement,cloneTask,10,0
llama-v3p1-8b-instruct,react,taskmanagement,compareTime,10,9
llama-v3p1-8b-instruct,react,taskmanagement,createSubtask,10,0
llama-v3p1-8b-instruct,react,taskmanagement,createTask,10,0
llama-v3p1-8b-instruct,react,taskmanagement,customNotificationsForUsers,10,0
llama-v3p1-8b-instruct,react,taskmanagement,logTime,10,4
llama-v3p1-8b-instruct,react,taskmanagement,projectArchiving,10,0
llama-v3p1-8b-instruct,react,taskmanagement,projectAssignment,10,7
llama-v3p1-8b-instruct,react,taskmanagement,projectBudgetSetup,10,9
llama-v3p1-8b-instruct,react,taskmanagement,projectCreation,10,0
llama-v3p1-8b-instruct,react,taskmanagement,projectCustomWorkflows,10,0
llama-v3p1-8b-instruct,react,taskmanagement,projectDashboardViewing,10,1
llama-v3p1-8b-instruct,react,taskmanagement,projectMilestoneAddition,10,0
llama-v3p1-8b-instruct,react,taskmanagement,projectReportGeneration,10,4
llama-v3p1-8b-instruct,react,taskmanagement,projectTemplateCreation,10,0
llama-v3p1-8b-instruct,react,taskmanagement,recurringTask,10,9
llama-v3p1-8b-instruct,react,taskmanagement,removeTaskDependencies,10,5
llama-v3p1-8b-instruct,react,taskmanagement,reopenTask,10,0
llama-v3p1-8b-instruct,react,taskmanagement,requestTaskReview,10,4
llama-v3p1-8b-instruct,react,taskmanagement,setTaskDeadline,10,0
llama-v3p1-8b-instruct,react,taskmanagement,setTaskDependencies,10,9
llama-v3p1-8b-instruct,react,taskmanagement,setTaskPriority,10,0
llama-v3p1-8b-instruct,react,taskmanagement,setUserRoles,10,0
llama-v3p1-8b-instruct,react,taskmanagement,stopTaskRecurrence,10,2
